(1123, 0.00018137988122029092)
(1139, 0.00018353696750766902)
(1163, 0.0001939362266562467)
(1179, 0.00018360118483463602)
(1211, 0.00019108651285956258)
(1323, 0.0002405778367732572)
(1403, 0.0002891674378990212)
(1443, 0.0003190061508419562)
(1499, 0.00035336452309641026)
(1515, 0.00038918067676543155)
(1531, 0.00038492310165621547)
(1555, 0.00040652403381503737)
(1611, 0.00046380541476849534)
(1627, 0.0004657172429318935)
(1691, 0.0006558470503726646)
(1739, 0.0007699638483445502)
(1747, 0.0008201429899223467)
(1787, 0.0009024063783346594)
(1811, 0.0010213400419047194)
(1835, 0.0012047005669822807)
(275, 8.45710410154211e-05)
(371, 9.102779697050438e-05)
(395, 9.10804328305848e-05)
(427, 9.412445388065941e-05)
(603, 0.00010328686516764392)
(707, 0.00011358229520831573)
(731, 0.00011529661417395968)
(795, 0.00012491238851095108)
(1067, 0.00016626844734193212)
(1075, 0.0001681650417268997)
(1195, 0.0001816679267271576)
(1275, 0.00021801466425821987)
(1291, 0.00022391173749017855)
(1299, 0.00023432081521989332)
(1347, 0.0002520394613810702)
(1411, 0.00027828467990556886)
(1451, 0.00032260253254130604)
(1683, 0.0005770616359928909)
(1715, 0.0007150238785126195)
(1755, 0.0007130732006604714)
(1819, 0.0010503162115508943)
(1907, 0.0020375039850941577)
(1923, 0.002292676576380084)
(339, 8.82628444292584e-05)
(499, 9.772787592319454e-05)
(659, 0.00010910582658682934)
(763, 0.0001163417557856491)
(779, 0.0001184559984027614)
(875, 0.00013031940039111636)
(899, 0.00013580345121876004)
(1035, 0.00015703508613922474)
(1227, 0.0002041280584142484)
(1331, 0.00022566333906031522)
(1763, 0.0009278731819937225)
(123, 8.00021271032953e-05)
(155, 8.084313789567051e-05)
(299, 8.581934028181501e-05)
(379, 8.918031001849229e-05)
(539, 9.866045944477013e-05)
(611, 0.00010317465607690309)
(619, 0.00010253506651564724)
(627, 0.00010714641599800147)
(891, 0.00012806816604683113)
(907, 0.00013486400107788762)
(1363, 0.00026743441708770583)
(1395, 0.0002612690490048432)
(1475, 0.0003242489922047165)
(1547, 0.0004311829989345721)
(1619, 0.0004848510250476448)
(1659, 0.0005212647464921019)
(1707, 0.0007622295748658046)
(1883, 0.0018873033048904064)
(1955, 0.0037956694484178053)
(67, 7.642713912160001e-05)
(99, 7.936938034986542e-05)
(203, 8.213755716919402e-05)
(515, 9.68177703198691e-05)
(995, 0.00014900848881445414)
(1699, 0.0005550693700811686)
(1779, 0.0008929063176332697)
(1979, 0.005547051749277636)
(195, 8.180088933030885e-05)
(243, 8.323139706729262e-05)
(563, 0.00010034124716601986)
(699, 0.00011455632950310479)
(1307, 0.00022213604481042555)
(1507, 0.00034817295606458194)
(1899, 0.0017435836675914445)
(235, 8.387043508019212e-05)
(571, 0.00010217110887632939)
(675, 0.00011067851195645294)
(835, 0.00012632129179387605)
(1643, 0.0005346949729665186)
(1939, 0.0028586906043507505)
(931, 0.0001366984663383093)
(1243, 0.0001872815438074078)
(883, 0.0001280512823544321)
(1467, 0.00029176826014888174)
(651, 0.0001096967337250875)
(1651, 0.0005110971763101742)
(475, 9.663598379022075e-05)
(819, 0.00012025444576508156)
(1387, 0.00023917570436892115)
(1867, 0.0016449710876477491)
(51, 7.610673221587991e-05)
(19, 7.56523298085031e-05)
(43, 7.588413056559464e-05)
(12, 7.543302337380493e-05)
(20, 7.608367198208673e-05)
(36, 7.59710588087624e-05)
(60, 7.68574654348945e-05)
(84, 7.77458782575675e-05)
(132, 7.975234786596359e-05)
(140, 8.062125233355183e-05)
(148, 8.019999429691058e-05)
(156, 8.033443688444573e-05)
(172, 8.146940445384317e-05)
(180, 8.01790468397029e-05)
(188, 8.075350972709172e-05)
(220, 8.288567916650409e-05)
(236, 8.428151283217193e-05)
(276, 8.628300218044551e-05)
(292, 8.72161037535199e-05)
(316, 8.926259832351232e-05)
(348, 8.716015549379403e-05)
(372, 8.822329495818251e-05)
(380, 9.08890147143352e-05)
(404, 9.236195962542467e-05)
(420, 9.285240665950415e-05)
(428, 9.240294455060917e-05)
(484, 9.686870078747176e-05)
(524, 0.00010045324507448905)
(532, 9.894658843020017e-05)
(548, 0.00010182088297091646)
(564, 0.00010088903044935888)
(596, 0.00010543939542673482)
(604, 0.00010402519226231466)
(612, 0.0001052719782629111)
(732, 0.00011057172766381897)
(756, 0.00011634089420372117)
(764, 0.00011692708977386379)
(772, 0.00012575561307643366)
(796, 0.00012428151263775076)
(828, 0.00012801605343667718)
(836, 0.00012834078240287072)
(860, 0.0001288208995874891)
(940, 0.00013784023644490532)
(972, 0.0001422011512345015)
(988, 0.00014762357430788894)
(996, 0.00014798672742611003)
(1044, 0.00016016526421035974)
(1052, 0.00015775479644572919)
(1060, 0.00015891339848495413)
(1076, 0.00016253576118635803)
(1092, 0.00016559532702904159)
(1108, 0.00016551727931229254)
(1116, 0.0001676285443097307)
(1132, 0.00017921382863386113)
(1164, 0.0001856016594516931)
(1188, 0.0001986255706229428)
(1220, 0.00020592846931540752)
(1244, 0.0002136484097864617)
(1252, 0.0002193652933215899)
(1364, 0.0002614978476774409)
(1372, 0.00026636328896832554)
(1396, 0.0002872555481332236)
(1420, 0.0002800998174710833)
(1452, 0.00031097951407046644)
(1484, 0.0003335921718531661)
(1492, 0.00033531478927461194)
(1532, 0.00038470975399100153)
(1548, 0.00042065123494937893)
(1564, 0.00039989143615889094)
(1612, 0.00047662724968183253)
(1628, 0.0005204976290259809)
(1636, 0.0005336622701366025)
(1660, 0.0005945281170004052)
(1668, 0.0005435250180676435)
(1692, 0.0006613771435076189)
(1700, 0.0006058682883166647)
(1756, 0.0007375617287014849)
(1764, 0.0008666118970613827)
(1788, 0.0010749568472778416)
(1796, 0.0009056999392775351)
(1844, 0.0011602345805380079)
(1868, 0.001468319255823961)
(1900, 0.0019189463940867497)
(1908, 0.002352062957562497)
(1924, 0.002005399393291772)
(1940, 0.0027267149910897106)
(1948, 0.0033097855399754467)
(1956, 0.004003226563781433)
(1964, 0.004116088686239187)
(100, 7.866340029979912e-05)
(108, 7.856637392245705e-05)
(204, 8.234403036849763e-05)
(252, 8.472169149301674e-05)
(308, 8.66754640078976e-05)
(356, 8.829920638857271e-05)
(388, 8.934701263114549e-05)
(452, 9.60155808973208e-05)
(492, 9.448003388772127e-05)
(540, 9.8566991928518e-05)
(644, 0.0001085477854560689)
(652, 0.00010943991240003125)
(660, 0.0001072239181346108)
(668, 0.00010841956515338886)
(700, 0.00011010051337365432)
(708, 0.00011370566710384295)
(716, 0.0001078929758503018)
(724, 0.00010801235538748785)
(748, 0.00011440986507074034)
(780, 0.00012089442166406621)
(804, 0.00011970850109589694)
(812, 0.0001215193424164512)
(884, 0.0001364156676327083)
(900, 0.00013322584569404179)
(916, 0.00013820708007682386)
(948, 0.0001405174592347842)
(1012, 0.00015782220574612848)
(1036, 0.00015347625561433397)
(1180, 0.00018255309497252893)
(1212, 0.00021126089022496423)
(1260, 0.00022317082491757117)
(1292, 0.00022902656114700306)
(1308, 0.00022866622898274047)
(1348, 0.000258560744280183)
(1380, 0.0002670503308701194)
(1436, 0.00029277543719181053)
(1444, 0.00031257946353507047)
(1524, 0.0003656038879916494)
(1596, 0.00044811797999204985)
(1604, 0.0004375699885604919)
(1644, 0.0005096942849043769)
(1732, 0.0007606649983096406)
(1812, 0.0010308101353194983)
(1828, 0.0011969067312947196)
(1860, 0.0013163688535671601)
(1916, 0.0019372780772550988)
(1932, 0.0027382367121436936)
(1980, 0.006603319065100641)
(28, 7.60081213776339e-05)
(44, 7.652587501958037e-05)
(212, 8.28217064408353e-05)
(268, 8.461759509524914e-05)
(332, 8.767208697739001e-05)
(340, 8.783310385546042e-05)
(364, 8.878584709998301e-05)
(396, 9.1380189824393e-05)
(436, 9.326373089601174e-05)
(460, 9.489050004267801e-05)
(468, 9.49398484719552e-05)
(500, 9.666760450458029e-05)
(556, 9.802598351408414e-05)
(572, 0.00010085718683076034)
(620, 0.00010300290926748237)
(636, 0.00010660115425938701)
(684, 0.00010957092475930046)
(692, 0.00010937536086288408)
(924, 0.00013435241609674383)
(964, 0.00014416563231406967)
(980, 0.00014641064511066625)
(1028, 0.00014900552200535866)
(1084, 0.0001626202984343399)
(1268, 0.00021362082987845163)
(1284, 0.0002220551302405811)
(1300, 0.0002311163855089953)
(1332, 0.0002291391156931147)
(1356, 0.00024342425592733115)
(1404, 0.0002676499011101766)
(1508, 0.00037097751130060774)
(1620, 0.00047212843018396)
(1676, 0.0006026910842833669)
(1716, 0.0006216935814753905)
(1748, 0.0007738175554375231)
(1852, 0.0014518738946603777)
(1876, 0.001610253345090358)
(1884, 0.001731051595606866)
(1988, 0.009124874916058125)
(52, 7.619623833960292e-05)
(244, 8.246168057693144e-05)
(300, 8.571439575907835e-05)
(516, 9.794877575494492e-05)
(580, 0.00010198584864666003)
(676, 0.0001145553970769822)
(820, 0.0001251021085768019)
(892, 0.00013162632393884442)
(1140, 0.0001825144921828676)
(1148, 0.00017243699346917695)
(1172, 0.00018536449609998716)
(1412, 0.0002783148728479127)
(1476, 0.0003402769262804135)
(1516, 0.0003667390669209706)
(1540, 0.0004065031325091652)
(1572, 0.0004208740110732193)
(1588, 0.0004358202339473909)
(1684, 0.0005423475975901034)
(1836, 0.0012518509935498716)
(1972, 0.0053446413743822)
(164, 8.041536465912654e-05)
(196, 8.099673289436024e-05)
(324, 8.77564738253313e-05)
(444, 8.912172564564579e-05)
(588, 0.0001028671886345281)
(844, 0.00012225227910636586)
(852, 0.0001283305119328723)
(868, 0.0001254470631755261)
(876, 0.00013178721516567463)
(956, 0.00014193664017207592)
(1004, 0.0001527170291458744)
(1020, 0.0001573304583831323)
(1204, 0.00019298386938016018)
(1228, 0.00020256068972235216)
(1316, 0.00023042145429204818)
(1428, 0.0003027742985883049)
(1468, 0.0003231079976811414)
(1820, 0.00119490361805946)
(1892, 0.0016753510418083557)
(260, 8.453644001892516e-05)
(284, 8.552380682390154e-05)
(508, 9.961362004720028e-05)
(1156, 0.0001842840475485326)
(1196, 0.00019766984928302117)
(1236, 0.00020242682601530424)
(1652, 0.0005394351341472806)
(1772, 0.0009215338583405887)
(76, 7.797691979488314e-05)
(124, 7.991402574583916e-05)
(412, 8.969101424361247e-05)
(476, 9.580260614749823e-05)
(908, 0.00013805147857010592)
(1068, 0.00017308174904805324)
(1124, 0.00017475572224601068)
(1276, 0.00021967139912299063)
(1324, 0.0002408514540749475)
(1340, 0.0002431216668621998)
(1460, 0.0002983632996109477)
(1500, 0.0003326301081908695)
(68, 7.75452424350993e-05)
(116, 7.949242465318624e-05)
(628, 0.00010454968316996941)
(740, 0.00011755153030952692)
(788, 0.00012568917474023523)
(1580, 0.0004448777951826306)
(1708, 0.0006390251422270101)
(1780, 0.0009130666215812156)
(1100, 0.00016442932122225716)
(1556, 0.00040278156208996827)
(1804, 0.0010234920993713876)
(1996, 0.016307552153374698)
(92, 7.770192756549867e-05)
(228, 8.313617896792017e-05)
(1388, 0.0002661688509947032)
(1724, 0.0007641954735354179)
(1740, 0.0006583784605356201)
(932, 0.00013751282165084676)
(13, 7.564609955724748e-05)
(69, 7.675839332027355e-05)
(77, 7.786633904888724e-05)
(109, 7.821954091178947e-05)
(149, 7.981796652998441e-05)
(157, 8.13101877521641e-05)
(221, 8.194391323664964e-05)
(237, 8.351518844694464e-05)
(269, 8.406830187422307e-05)
(277, 8.5855320111491e-05)
(309, 8.58150098868309e-05)
(389, 8.933611044824702e-05)
(445, 9.365417490143044e-05)
(461, 9.435205133031326e-05)
(501, 9.706212339840079e-05)
(517, 9.816484351549815e-05)
(557, 9.850100441396243e-05)
(573, 0.000101504802536969)
(613, 0.00010461954648634594)
(621, 0.00010495738681716945)
(637, 0.00010750723258933002)
(669, 0.0001111860582457647)
(829, 0.00012288058623318303)
(861, 0.0001254183203706167)
(877, 0.00012848032797206204)
(885, 0.0001333679934527633)
(909, 0.00013521534233097032)
(933, 0.00014234907892001544)
(941, 0.00014057742585223712)
(989, 0.00014825431878809364)
(1005, 0.00014931061924386066)
(1029, 0.00015367492393646143)
(1045, 0.00015608937404422115)
(1085, 0.00016681725557946591)
(1101, 0.0001675400745273809)
(1117, 0.00017872482761425632)
(1141, 0.00018091717436760423)
(1149, 0.00018160718776537201)
(1157, 0.0001770826308802391)
(1165, 0.00019067258017413136)
(1213, 0.00019474903350670406)
(1229, 0.0002048044965841725)
(1245, 0.00021755264543630123)
(1285, 0.00024379251977136885)
(1309, 0.00022460166928969945)
(1349, 0.0002359008676427789)
(1405, 0.00027265187206516726)
(1445, 0.00031976282318271705)
(1453, 0.00030192696175206877)
(1469, 0.0003288048817089131)
(1509, 0.0003422989073860059)
(1533, 0.0003839758186234659)
(1557, 0.00039026338980977594)
(1581, 0.0004204093412412864)
(1589, 0.0004466944193322989)
(1637, 0.0005103895712561757)
(1661, 0.00055864423755225)
(1685, 0.0005528176007678032)
(1717, 0.0006921341215838829)
(1773, 0.0008094547590579537)
(1789, 0.0009535331169023665)
(1797, 0.001001956334395259)
(1845, 0.0013091877302334784)
(1869, 0.0013989002520137053)
(1877, 0.001708652117017953)
(1893, 0.0016818786291101315)
(1949, 0.003072987707819843)
(1973, 0.00435895972551676)
(1989, 0.007772091073805311)
(29, 7.588201664940362e-05)
(61, 7.741261036944514e-05)
(85, 7.765073659227264e-05)
(181, 8.120259219837206e-05)
(197, 8.03071203885086e-05)
(213, 8.154937144995478e-05)
(285, 8.501327587913492e-05)
(325, 8.639931187641223e-05)
(357, 8.84524845475692e-05)
(365, 8.959032663929949e-05)
(373, 8.849858668082364e-05)
(381, 8.903477913906982e-05)
(485, 9.652671472926471e-05)
(493, 9.716832655454568e-05)
(525, 0.00010123967768324201)
(645, 0.00010204828905859162)
(653, 0.0001092515510528434)
(661, 0.00010853944518951406)
(677, 0.00011013726067201889)
(717, 0.00011209793573461509)
(725, 0.00011137746752345234)
(733, 0.00011965639315866439)
(749, 0.0001154117806385951)
(781, 0.00011602198246586309)
(821, 0.0001267136151082822)
(893, 0.0001363131723952904)
(901, 0.00013758019651171306)
(917, 0.0001346079137029304)
(925, 0.00013919399145792186)
(973, 0.00014590298818853689)
(981, 0.0001486148905618812)
(1061, 0.00015375215148486594)
(1069, 0.00016960128363676047)
(1109, 0.00016946774847274024)
(1125, 0.00016869874999066316)
(1173, 0.00018451779925024995)
(1197, 0.00019860641786419658)
(1221, 0.00021074322805498776)
(1237, 0.0002041862147938314)
(1253, 0.00022014515135282132)
(1261, 0.00023730478221995746)
(1333, 0.00024066514787302322)
(1381, 0.0002691772127884446)
(1389, 0.00028276691032668377)
(1437, 0.00031843514883380075)
(1493, 0.0003651704344649345)
(1541, 0.00036511983987311036)
(1573, 0.0004050393826837253)
(1605, 0.00044769341401415394)
(1645, 0.000516144186209266)
(1653, 0.0005082377792703122)
(1677, 0.0005629386160769996)
(1693, 0.0006715551497640813)
(1701, 0.0006889326913788702)
(1733, 0.0006995877823784967)
(1765, 0.0008306298527599782)
(1821, 0.0010880795789133023)
(1901, 0.0019580260752306636)
(1941, 0.002833309599407031)
(37, 7.610411586299405e-05)
(53, 7.662306488572017e-05)
(93, 7.752442911105928e-05)
(165, 8.006232766580242e-05)
(261, 8.533013909364238e-05)
(317, 8.97613527144164e-05)
(349, 8.808413901618766e-05)
(397, 9.193903826060232e-05)
(429, 9.492379517194405e-05)
(453, 9.433961625204872e-05)
(533, 0.00010010316331662151)
(541, 0.0001013486260320568)
(549, 0.00010011207216505934)
(565, 9.982011738486789e-05)
(741, 0.00011830988583973981)
(757, 0.00012051449485220124)
(949, 0.00013453731250676835)
(1013, 0.00015550281964216484)
(1037, 0.00015490933865131018)
(1053, 0.00015308565163605438)
(1077, 0.00016907543016834574)
(1093, 0.00016083887250928691)
(1189, 0.00018077682238563534)
(1269, 0.0002251432390227124)
(1293, 0.0002316723276606551)
(1357, 0.0002497774456771099)
(1597, 0.00046418248091423367)
(1629, 0.0004611813256247517)
(1709, 0.0006460033093603732)
(1741, 0.0008173574454102382)
(1749, 0.000769053128752788)
(1757, 0.0007829573724561824)
(1781, 0.0010218756942640026)
(1805, 0.0009469304424182627)
(1837, 0.0011468978440217674)
(1885, 0.0016619798772325753)
(1909, 0.001983695505353511)
(1981, 0.00548712077160797)
(1997, 0.011764012739145914)
(117, 7.92210028389365e-05)
(125, 7.897487594472584e-05)
(133, 7.859341728118686e-05)
(173, 8.104736519226979e-05)
(189, 8.186150571299936e-05)
(245, 8.315758065519576e-05)
(341, 8.791952142105642e-05)
(413, 9.245151770714453e-05)
(469, 9.563830170136815e-05)
(581, 0.00010285978620557251)
(597, 0.00010334437602672624)
(605, 0.00010302507298220101)
(629, 0.00010502964095325395)
(685, 0.00010931400395580693)
(789, 0.00011821599107140668)
(797, 0.0001223484962272354)
(805, 0.0001216620585143153)
(853, 0.00012876221756727256)
(869, 0.00013042539599165427)
(957, 0.00013954502121094422)
(965, 0.0001491297888205918)
(997, 0.0001460388700360556)
(1181, 0.00019302591006277188)
(1205, 0.00018631402423195144)
(1277, 0.0002155771549653325)
(1365, 0.0002552759864142346)
(1373, 0.00026983077134903655)
(1397, 0.0002800613798925162)
(1429, 0.00028403821611901534)
(1477, 0.00031586670528377863)
(1525, 0.0003677610652385498)
(1549, 0.00035967768575804527)
(1613, 0.0004858594256103018)
(1725, 0.0007868051010129852)
(1861, 0.0014885409529820847)
(1933, 0.002870827645630897)
(1957, 0.0038835792452890333)
(1965, 0.0033832531172239048)
(141, 8.022725576214793e-05)
(205, 8.216435593694128e-05)
(333, 8.908542418833114e-05)
(437, 9.08610311159462e-05)
(701, 0.00011427914820493908)
(709, 0.00011407739200530495)
(1325, 0.00024178631669672306)
(1341, 0.00025019446045742915)
(1421, 0.00029468892198246296)
(1501, 0.0003694660929163897)
(1669, 0.0005819767608097033)
(1813, 0.0010315853890058054)
(1917, 0.0024020052355644144)
(477, 9.362110912919234e-05)
(765, 0.00011931354986111623)
(813, 0.00012066022746785091)
(837, 0.0001308360600030931)
(845, 0.00012572628324660677)
(1301, 0.0002273492581190789)
(1317, 0.00023763932361448525)
(1485, 0.000337246494639066)
(101, 7.867774042738749e-05)
(253, 8.558208372048449e-05)
(509, 9.561531765088379e-05)
(693, 0.00011076481119599133)
(1133, 0.000173562568791139)
(1413, 0.0002883344537802784)
(1565, 0.00041179637519731644)
(1925, 0.002286994705159361)
(229, 8.29433229093008e-05)
(773, 0.00011799737172291016)
(1621, 0.00047173523306100586)
(1829, 0.0009362440760876838)
(405, 9.187512800184049e-05)
(1021, 0.00015164167729533217)
(1461, 0.00031841413433426587)
(301, 8.381134761589123e-05)
(1517, 0.0003665259977857769)
(293, 8.533613879129096e-05)
(1853, 0.0013360858788697872)
(589, 0.00010654883756281108)
(421, 8.944703501818509e-05)
(21, 7.564495487994405e-05)
(45, 7.57662150451952e-05)
(22, 7.58655215198397e-05)
(62, 7.686605684520158e-05)
(70, 7.7499324739348e-05)
(94, 7.83261403305773e-05)
(134, 7.964597362902235e-05)
(150, 7.969499586110362e-05)
(158, 8.056188002372448e-05)
(174, 8.250667799005006e-05)
(182, 8.06432872542347e-05)
(190, 8.121136770642434e-05)
(214, 8.209424344277138e-05)
(230, 8.37007856635092e-05)
(246, 8.420497962173335e-05)
(286, 8.526547211980902e-05)
(302, 8.564536393164613e-05)
(334, 8.924257363171123e-05)
(374, 9.001514251414843e-05)
(398, 9.325836301838191e-05)
(406, 9.166113682951014e-05)
(414, 9.336572970624455e-05)
(422, 9.263231557567737e-05)
(446, 9.602983217844979e-05)
(454, 9.289329198241881e-05)
(502, 9.47607009778378e-05)
(526, 9.909896516252253e-05)
(534, 9.951768930038428e-05)
(558, 0.00010044920147221798)
(590, 0.00010442898295275123)
(614, 0.00010711466019684484)
(622, 0.00010705767589496749)
(662, 0.00010715109270757086)
(694, 0.00010921145299121993)
(702, 0.00010788486713305045)
(710, 0.00010817924939413738)
(742, 0.00011673840875790124)
(830, 0.00012326393672965942)
(838, 0.0001251587276634975)
(878, 0.0001311906709709684)
(886, 0.00013442024264014607)
(926, 0.0001462332965264339)
(934, 0.0001401003199756908)
(950, 0.00014447141610908737)
(990, 0.00014525003320563017)
(998, 0.00015223191729937485)
(1006, 0.0001484584333330096)
(1022, 0.0001478532975491845)
(1046, 0.00014571373190678394)
(1070, 0.00016081425591986354)
(1110, 0.00017709313220561074)
(1126, 0.00017311088395290488)
(1142, 0.00017795253829784423)
(1150, 0.00018052038028289923)
(1174, 0.00018809773871747762)
(1182, 0.00019290031126659374)
(1254, 0.00020399799131203645)
(1278, 0.00022597851208202365)
(1310, 0.0002233853801228544)
(1342, 0.0002421049399083741)
(1390, 0.00027695057594995823)
(1422, 0.0002949219652562188)
(1430, 0.00030367961885586895)
(1446, 0.0003058955425397012)
(1470, 0.00032043723521481455)
(1510, 0.0003845100553611101)
(1518, 0.00035231061968124137)
(1534, 0.0003594279775296975)
(1566, 0.0004191527509819735)
(1574, 0.00043448880167890286)
(1582, 0.00048063766682915647)
(1598, 0.00043482751016649205)
(1622, 0.0005144476065063416)
(1638, 0.0005371219434598207)
(1646, 0.0005642798713274263)
(1702, 0.0005859207600741183)
(1710, 0.0006390465358746793)
(1718, 0.000659407402024714)
(1726, 0.0006986526696528313)
(1758, 0.0008585948061729353)
(1766, 0.0008533277154145136)
(1782, 0.0010189011473919316)
(1814, 0.001037196239924341)
(1822, 0.001144999287050767)
(1830, 0.0011395254865685393)
(1886, 0.0018500617781381597)
(1902, 0.002327666519924112)
(1950, 0.002978069498758826)
(1966, 0.004527540644295356)
(1974, 0.004800586682038126)
(1990, 0.006751399827984713)
(1998, 0.01815352769206788)
(46, 7.630708323845667e-05)
(126, 7.876483197746645e-05)
(198, 8.231680654016113e-05)
(294, 8.581841519082687e-05)
(310, 8.568553450241129e-05)
(318, 8.737150322323992e-05)
(342, 8.892174605224816e-05)
(382, 9.131670217193315e-05)
(438, 9.284638385998793e-05)
(478, 9.457506329089264e-05)
(550, 0.0001007833078150977)
(566, 0.0001021869872529673)
(582, 0.00010002180544646884)
(606, 0.00010391520064907786)
(678, 0.00010795590514536965)
(686, 0.00010979029641513827)
(726, 0.0001125662249275451)
(734, 0.00011238048231767934)
(806, 0.00012500743348425316)
(814, 0.00012042279135136621)
(902, 0.00013047861025673464)
(966, 0.0001386484031507888)
(1030, 0.00015404556435040924)
(1078, 0.0001625646001563276)
(1094, 0.00017259497754558325)
(1102, 0.00017402308077113076)
(1158, 0.00019275350801463626)
(1198, 0.0001960126115810138)
(1230, 0.00020245746917703947)
(1246, 0.00021715514464908407)
(1286, 0.00022077845763013624)
(1318, 0.00023306972239433985)
(1334, 0.00025618360608926124)
(1350, 0.00025369562500011087)
(1366, 0.00028151382995057593)
(1382, 0.0002887741198775306)
(1414, 0.00027720138328016903)
(1486, 0.00034366834304304784)
(1590, 0.000443468760295857)
(1614, 0.00045087350233583793)
(1686, 0.0006135663238775925)
(1694, 0.0006201571203538679)
(1734, 0.0006886544728188541)
(1750, 0.0007945665040393419)
(1870, 0.0015895844633087792)
(1958, 0.004443380551463179)
(30, 7.587704851710473e-05)
(38, 7.630956950038852e-05)
(366, 8.964492505984545e-05)
(390, 9.103351810760742e-05)
(430, 9.260166623251153e-05)
(510, 9.442606749370392e-05)
(670, 0.00010659367513414644)
(718, 0.00011254722215666137)
(758, 0.00011332780521416033)
(774, 0.00012009181671333056)
(862, 0.00012778210014814954)
(894, 0.00013485599091391957)
(910, 0.00013482411067170907)
(958, 0.00014644851342168551)
(982, 0.0001466970058650956)
(1062, 0.00014668692483432846)
(1086, 0.00016102017901634607)
(1166, 0.00018318104668250197)
(1262, 0.0002042932947429709)
(1270, 0.00023192187205107383)
(1406, 0.0002809325334189588)
(1454, 0.0003102348086484345)
(1494, 0.0003572160604900865)
(1662, 0.0005805366495914025)
(1838, 0.0012937803191943674)
(1926, 0.002424402650801477)
(1934, 0.0025733883720226963)
(1942, 0.003288010797276263)
(78, 7.784130269868007e-05)
(102, 7.802839520114586e-05)
(118, 7.906006014544204e-05)
(206, 8.322350285433158e-05)
(222, 8.248832756581802e-05)
(262, 8.479916184923025e-05)
(470, 9.746815873770733e-05)
(518, 9.994169839161015e-05)
(630, 0.00010653932090297678)
(790, 0.0001229921533535628)
(854, 0.00012899467825756822)
(870, 0.00012582805913109664)
(974, 0.00014395525624041474)
(1038, 0.0001542155563813611)
(1222, 0.0001991117293551574)
(1238, 0.00021915001419203268)
(1302, 0.00023008532467734983)
(1326, 0.0002467893815111301)
(1398, 0.00029052451912188194)
(1438, 0.00030058825941667604)
(1542, 0.0003940293419760381)
(1678, 0.0005938153077138215)
(1806, 0.0009613304070738402)
(110, 7.91647463096458e-05)
(142, 7.977715724053253e-05)
(166, 8.124795858067556e-05)
(238, 8.352754175989212e-05)
(278, 8.509078607523747e-05)
(326, 8.526147532905717e-05)
(350, 8.957284063842797e-05)
(542, 9.929817142090268e-05)
(638, 0.00010817262847421713)
(750, 0.00011800138064447407)
(782, 0.00011715527457510815)
(798, 0.00011920251433512136)
(822, 0.00012386379066220353)
(1014, 0.0001562200628285438)
(1118, 0.0001746923840533869)
(1134, 0.0001789488108084246)
(1374, 0.00025363636053801086)
(1462, 0.00030808923640332503)
(1558, 0.000391682798772698)
(1606, 0.00046246699540166433)
(1630, 0.0004645389768624742)
(1790, 0.0009889570149281606)
(1798, 0.0010225393802238362)
(1854, 0.001259205896683702)
(1894, 0.0019762287024675937)
(1910, 0.001830969737857745)
(254, 8.442383837325815e-05)
(270, 8.48562365281806e-05)
(486, 9.491118195992169e-05)
(646, 0.00011116846498677858)
(654, 0.00010667813569087744)
(918, 0.00013926104586773093)
(942, 0.00013471302776515105)
(1478, 0.0003361561542487214)
(1526, 0.00038068959953655834)
(1742, 0.0006833917474864188)
(1878, 0.001614949005912841)
(1918, 0.0024245859006627145)
(1982, 0.006825504333663364)
(574, 0.0001030488905642873)
(598, 0.00010320547803004302)
(846, 0.0001278117164623131)
(1214, 0.00020260224834251037)
(1550, 0.0003961926352747284)
(1670, 0.0005540914300212747)
(1862, 0.0013403077463126655)
(86, 7.755133318173284e-05)
(494, 9.33371232614272e-05)
(1054, 0.00014780969849252006)
(1190, 0.00018660288241860093)
(1206, 0.0001870658411930863)
(1294, 0.0002399088558668405)
(1502, 0.00034714180829469087)
(1846, 0.0013279006178228967)
(766, 0.00011739524843103883)
(1358, 0.00024788484709958733)
(1654, 0.0005326186058177423)
(358, 8.859217738308e-05)
(462, 9.581209593254944e-05)
(1774, 0.0008287186575818517)
(54, 7.707072236512634e-05)
(14, 7.522079980270916e-05)
(23, 7.597600226665818e-05)
(31, 7.587912474618438e-05)
(55, 7.686022016257538e-05)
(71, 7.705833505650319e-05)
(79, 7.778338306393677e-05)
(143, 8.089345763407591e-05)
(167, 8.189147923130947e-05)
(175, 8.161378140288313e-05)
(191, 8.18751426048375e-05)
(223, 8.342997103683001e-05)
(255, 8.604271640192617e-05)
(279, 8.5231137041568e-05)
(303, 8.53261249398206e-05)
(351, 8.72450566475614e-05)
(359, 8.667406243168474e-05)
(367, 8.940709301900532e-05)
(383, 9.069954349029694e-05)
(391, 9.312795838158003e-05)
(423, 9.257445834917829e-05)
(431, 9.343592891053587e-05)
(495, 9.459419497398604e-05)
(503, 9.741025918298518e-05)
(543, 0.0001011567307388822)
(567, 9.675240247812269e-05)
(575, 0.00010331204252989558)
(615, 0.00010335754061611217)
(631, 0.00010526044664263719)
(647, 0.00011096820576640633)
(711, 0.00011481206442175905)
(719, 0.00011726811903271962)
(751, 0.0001168186862189812)
(799, 0.00011969575009076932)
(823, 0.00011719812407568148)
(911, 0.00014123922762717544)
(927, 0.00014122421426233218)
(943, 0.00014102781320788382)
(983, 0.0001433257739859283)
